code,name,country_name,lat,lon,timezone
KTXK,TEXARKANA RGNL-WEBB FIELD,United States of America,33.45370833333334,-93.99101944444445,
KTYR,TYLER POUNDS RGNL,United States of America,32.353830555555554,-95.40268888888889,
KTYS,MC GEE TYSON,United States of America,35.80937222222222,-83.99531944444445,
KUCY,EVERETT-STEWART RGNL,United States of America,36.37974166666667,-88.98570277777777,
KUES,WAUKESHA COUNTY,United States of America,43.04102777777778,-88.23705555555556,
KUGN,WAUKEGAN RGNL,United States of America,42.42216111111111,-87.86790833333333,
KUIL,QUILLAYUTE,United States of America,47.93658333333333,-124.56263333333332,
KUIN,QUINCY RGNL-BALDWIN FIELD,United States of America,39.943016666666665,-91.19446111111111,
KUKI,UKIAH MUNI,United States of America,39.12594444444444,-123.20086111111111,
KUKT,QUAKERTOWN,United States of America,40.435138888888886,-75.38194444444444,
KULM,NEW ULM MUNI,United States of America,44.31856666666667,-94.50149166666667,
KUNU,DODGE COUNTY,United States of America,43.42647222222222,-88.70386111111111,
KUOX,UNIVERSITY-OXFORD,United States of America,34.38433333333333,-89.53680555555556,
KUVA,GARNER FIELD,United States of America,29.211333333333332,-99.74358333333333,
KVAD,MOODY AFB,United States of America,30.9687,-83.1929638888889,
KVBG,VANDENBURG AFB,United States of America,34.73733611111111,-120.58430833333333,
KVCT,VICTORIA RGNL,United States of America,28.852544444444447,-96.91848611111112,
KVCV,SOUTHERN CALIFORNIA LOGISTICS,United States of America,34.59745277777778,-117.38299444444444,
KVDI,VIDALIA RGNL,United States of America,32.192722222222216,-82.37116666666665,
KVEL,VERNAL RGNL,United States of America,40.44090277777777,-109.50991944444445,
KVGT,NORTH LAS VEGAS,United States of America,36.21069444444445,-115.19444444444444,
KVIH,ROLLA NATIONAL,United States of America,38.12741666666667,-91.7695,
KVIS,VISALIA MUNI,United States of America,36.31863888888889,-119.39286111111112,
KVJI,VIRGINIA HIGHLANDS,United States of America,36.687099999999994,-82.033325,
KVLD,VALDOSTA RGNL,United States of America,30.78137222222222,-83.27621944444445,
KVNY,VAN NUYS,United States of America,34.20980555555556,-118.48997222222222,
KVOK,VOLK FIELD,United States of America,43.93923888888889,-90.25316111111111,
KVPS,EGLIN AFB,United States of America,30.483227777777778,-86.52603611111111,
KVPZ,PORTER COUNTY RGNL,United States of America,41.453966666666666,-87.00707222222222,
KVQQ,CECIL,United States of America,30.218777777777778,-81.87716666666665,
KVRB,VERO BEACH MUNI,United States of America,27.655555555555555,-80.41794444444444,
KVSF,HARTNESS STATE (SPRINGFIELD),United States of America,43.343722222222226,-72.51727777777778,
KVTN,MILLER FIELD,United States of America,42.85669444444444,-100.54897222222222,
KVYS,ILLINOIS VALLEY RGNL-WALTER A DUNCAN FIELD,United States of America,41.350147222222226,-89.15294444444444,
KWDG,ENID WOODRING RGNL,United States of America,36.375952777777776,-97.78942222222221,
KWDR,BARROW COUNTY,United States of America,33.98286111111111,-83.66741666666667,
KWHP,WHITEMAN,United States of America,34.259325,-118.41343333333334,
KWJF,GENERAL WM J FOX AIRFIELD,United States of America,34.741055555555555,-118.21863888888889,
KWMC,WINNEMUCCA MUNI,United States of America,40.89661111111111,-117.80588888888889,
KWRB,ROBINS AFB,United States of America,32.64017222222222,-83.59191944444444,
KWRI,MC GUIRE FLD (JOINT BASE MC GUIRE DIX LAKEHURST),United States of America,40.01558333333333,-74.59169999999999,
KWRL,WORLAND MUNI,United States of America,43.96288888888889,-107.95052777777778,
KWST,WESTERLY STATE,United States of America,41.34963055555556,-71.80341666666666,
KWVI,WATSONVILLE MUNI,United States of America,36.93572222222222,-121.78963888888889,
KWVL,WATERVILLE ROBERT LAFLEUR,United States of America,44.53325,-69.67552777777779,
KWWD,CAPE MAY COUNTY,United States of America,39.0085,-74.90858333333334,
KWWR,WEST WOODWARD,United States of America,36.437999999999995,-99.52266666666667,
KWYS,YELLOWSTONE,United States of America,44.68838888888889,-111.11763888888888,
KXMR,COCOA BEACH/CAPE CANAVERAL AFS SKID STRIP,United States of America,,,
KXNA,NORTHWEST ARKANSAS RGNL,United States of America,36.28157777777778,-94.30776388888889,
KYIP,WILLOW RUN,United States of America,42.240027777777776,-83.53088888888888,
KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,United States of America,46.56816666666667,-120.54405555555556,
KYKN,CHAN GURNEY MUNI,United States of America,42.916694444444445,-97.38594444444445,
KYNG,YOUNGSTOWN/MUNI,United States of America,,,
KZPH,ZEPHYRHILLS MUNI,United States of America,28.227988888888888,-82.15599444444445,
KZZV,ZANESVILLE MUNI,United States of America,39.94444444444444,-81.89208333333335,
LATI,TIRANA,Albania,41.414722222222224,19.720555555555553,Europe/Tirane
LBBG,BURGAS,Bulgaria,42.57027777777778,27.51527777777778,Europe/Sofia
LBGO,GORNA ORYAHOVITSA,Bulgaria,43.151666666666664,25.711944444444445,Europe/Sofia
LBPD,PLOVDIV,Bulgaria,42.06777777777778,24.850833333333334,Europe/Sofia
LBSF,SOFIA,Bulgaria,42.69499999999999,23.40833333333333,Europe/Sofia
LBWN,VARNA,Bulgaria,43.231944444444444,27.825277777777778,Europe/Sofia
LCLK,LARNAKA/INTL,Cyprus,34.87888888888889,33.63027777777778,Asia/Nicosia
LCPH,PAFOS/INTL,Cyprus,34.718333333333334,32.485,Asia/Nicosia
LCRA,AKROTIRI MIL,Cyprus,34.59037222222222,32.98778055555556,Asia/Nicosia
LDDU,DUBROVNIK/CILIPI,Croatia,42.56135277777778,18.268244444444445,Europe/Zagreb
LDLO,LOSINJ/LOSINJ I.,Croatia,44.56590555555555,14.393188888888888,Europe/Zagreb
LDOS,OSIJEK/KLISA,Croatia,45.46266666666667,18.810155555555557,Europe/Zagreb
LDPL,PULA,Croatia,44.89353333333333,13.922191666666667,Europe/Zagreb
LDRI,RIJEKA/KRK I,Croatia,45.21688888888889,14.570266666666667,Europe/Zagreb
LDSB,BRAC/BRAC I.,Croatia,43.285719444444446,16.679719444444444,Europe/Zagreb
LDSP,SPLIT/KASTELA,Croatia,43.53894444444444,16.29796388888889,Europe/Zagreb
LDZA,ZAGREB/PLESO,Croatia,45.74293055555555,16.06877777777778,Europe/Zagreb
LDZD,ZADAR/ZEMUNIK,Croatia,44.108269444444446,15.346697222222224,Europe/Zagreb
LEAB,ALBACETE,Spain,38.948611111111106,-1.8633333333333335,Europe/Madrid
LEAL,ALICANTE-ELCHE,Spain,38.282222222222224,-0.5580555555555556,Europe/Madrid
LEAM,ALMERIA,Spain,36.84388888888889,-2.37,Europe/Madrid
LEAO,CIUDAD REAL/ALMAGRO (HEL MILITAR),Spain,38.9533333,-3.7413889,Europe/Madrid
LEAS,ASTURIAS,Spain,43.56361111111111,-6.034722222222222,Europe/Madrid
LEBA,CORDOBA,Spain,37.841944444444444,-4.848888888888888,Europe/Madrid
LEBB,BILBAO,Spain,43.301111111111105,-2.9105555555555553,Europe/Madrid
LEBG,BURGOS,Spain,42.3575,-3.613611111111111,Europe/Madrid
LEBL,BARCELONA/EL PRAT,Spain,41.29694444444444,2.0783333333333336,Europe/Madrid
LEBZ,BADAJOZ,Spain,38.89138888888889,-6.8213888888888885,Europe/Madrid
LECO,A CORUNA,Spain,43.301944444444445,-8.377222222222223,Europe/Madrid
LECV,MADRID-COLMENAR VIEJO (HEL MILITAR),Spain,40.6458333,-3.7358333,Europe/Madrid
LEGA,GRANADA/ARMILLA (MILITAR),Spain,37.13333333333333,-3.6358333333333333,Europe/Madrid
LEGE,GIRONA,Spain,41.90083333333333,2.7605555555555554,Europe/Madrid
LEGR,GRANADA/FEDERICO GARCIA LORCA GRANADA-JAEN,Spain,37.18861111111111,-3.777222222222222,Europe/Madrid
LEGT,MADRID/GETAFE,Spain,40.29416666666666,-3.7236111111111114,Europe/Madrid
LEHC,HUESCA/PIRINEOS,Spain,42.08083333333334,-0.3233333333333333,Europe/Madrid
LEIB,IBIZA,Spain,38.87277777777778,1.3730555555555557,Europe/Madrid
LEJR,JEREZ,Spain,36.74472222222222,-6.06,Europe/Madrid
LELC,MURCIA/SAN JAVIER,Spain,37.775,-0.8125,Europe/Madrid
LELL,SABADELL,Spain,41.520833333333336,2.105,Europe/Madrid
LELN,LEON,Spain,42.58861111111111,-5.6561111111111115,Europe/Madrid
LELO,LOGRONO/AGONCILLO (MILITAR),Spain,42.45416666666667,-2.3208333333333333,Europe/Madrid
LEMD,MADRID/ADOLFO SUAREZ MADRID-BARAJAS,Spain,40.47222222222222,-3.560833333333333,Europe/Madrid
LEMG,MALAGA/COSTA DEL SOL,Spain,36.675,-4.4991666666666665,Europe/Madrid
LEMH,MENORCA,Spain,39.862500000000004,4.2186111111111115,Europe/Madrid
LEMO,SEVILLA/MORON (MILITAR),Spain,37.175,-5.616111111111111,Europe/Madrid
LEPA,PALMA DE MALLORCA,Spain,39.55166666666666,2.738888888888889,Europe/Madrid
LEPP,PAMPLONA,Spain,42.769999999999996,-1.646388888888889,Europe/Madrid
LERI,MURCIA/ALCANTARILLA (MILITAR),Spain,37.952222222222225,-1.2308333333333334,Europe/Madrid
LERS,REUS,Spain,41.1475,1.1672222222222224,Europe/Madrid
LERT,CADIZ/ROTA (BASE AERO-NAVAL),Spain,36.64527777777778,-6.349444444444444,Europe/Madrid
LESA,SALAMANCA,Spain,40.95194444444445,-5.501944444444445,Europe/Madrid
LESO,SAN SEBASTIAN,Spain,43.35638888888889,-1.7905555555555555,Europe/Madrid
LEST,SANTIAGO,Spain,42.896388888888886,-8.415277777777778,Europe/Madrid
LETL,TERUEL,Spain,40.411944444444444,-1.2175,Europe/Madrid
LETO,MADRID/TORREJON,Spain,40.49666666666667,-3.4458333333333337,Europe/Madrid
LEVC,VALENCIA,Spain,39.489444444444445,-0.4816666666666667,Europe/Madrid
LEVD,VALLADOLID,Spain,41.70611111111111,-4.851944444444444,Europe/Madrid
LEVS,MADRID/CUATRO VIENTOS (MIL),Spain,40.3705556,-3.7852778,Europe/Madrid
LEVT,VITORIA,Spain,42.882777777777775,-2.7244444444444444,Europe/Madrid
LEVX,VIGO,Spain,42.22916666666667,-8.627500000000001,Europe/Madrid
LEXJ,SANTANDER/SEVE BALLESTEROS-SANTANDER,Spain,43.426944444444445,-3.82,Europe/Madrid
LEZG,ZARAGOZA,Spain,41.66611111111111,-1.0416666666666667,Europe/Madrid
LEZL,SEVILLA,Spain,37.418055555555554,-5.898888888888888,Europe/Madrid
LFAQ,ALBERT-BRAY,France,49.97,2.6925000000000003,Europe/Paris
LFAT,LE TOUQUET-COTE D'OPALE,France,50.514722222222225,1.6275,Europe/Paris
LFBA,AGEN-LA GARENNE,France,44.17472222222222,0.5905555555555556,Europe/Paris
LFBC,CAZAUX; CAZAUX CCER,France,44.535,-1.131388888888889,Europe/Paris
LFBD,BORDEAUX-MERIGNAC,France,44.828611111111115,-0.7152777777777777,Europe/Paris
LFBE,BERGERAC-ROUMANIERE,France,44.824444444444445,0.5205555555555557,Europe/Paris
LFBG,COGNAC-CHATEAUBERNARD,France,45.65833333333333,-0.3175,Europe/Paris
LFBH,LA ROCHELLE-ILE DE RE,France,46.17916666666667,-1.1952777777777779,Europe/Paris
LFBI,POITIERS-BIARD,France,46.587500000000006,0.30666666666666664,Europe/Paris
LFBL,LIMOGES-BELLEGARDE,France,45.86083333333333,1.1802777777777778,Europe/Paris
LFBM,MONT-DE-MARSAN,France,43.91138888888889,-0.5094444444444445,Europe/Paris
LFBO,TOULOUSE-BLAGNAC ; TOULOUSE/CCER,France,43.635,1.3677777777777778,Europe/Paris
LFBP,PAU-PYRENEES,France,43.38,-0.41861111111111116,Europe/Paris
LFBT,TARBES LOURDES PYRENEES,France,43.18555555555555,-0.002777777777777778,Europe/Paris
LFBU,ANGOULEME-BRIE-CHAMPNIERS,France,45.72944444444445,0.21916666666666668,Europe/Paris
LFBY,DAX-SEYRESSE,France,43.689166666666665,-1.0688888888888888,Europe/Paris
LFBZ,BIARRITZ-PAYS BASQUE,France,43.468333333333334,-1.531111111111111,Europe/Paris
LFCK,CASTRES MAZAMET,France,43.555,2.2905555555555552,Europe/Paris
LFCR,RODEZ-AVEYRON,France,44.4075,2.4833333333333334,Europe/Paris
LFGJ,DOLE-TAVAUX,France,47.04277777777778,5.4350000000000005,Europe/Paris
LFJL,METZ NANCY-LORRAINE,France,48.97833333333333,6.246666666666667,Europe/Paris
LFJR,ANGERS MARCE,France,47.56027777777778,-0.31222222222222223,Europe/Paris
LFKB,BASTIA-PORETTA,France,42.55,9.48472222222222,Europe/Paris
LFKC,CALVI-SAINTE-CATHERINE,France,42.52444444444444,8.793055555555556,Europe/Paris
LFKF,FIGARI-SUD-CORSE,France,41.50222222222222,9.096666666666668,Europe/Paris
LFKJ,AJACCIO-NAPOLEON-BONAPARTE,France,41.92388888888889,8.8025,Europe/Paris
LFKS,SOLENZARA,France,41.926288888888884,9.405302777777779,Europe/Paris
LFLB,CHAMBERY-AIX-LES-BAINS,France,45.63916666666667,5.880000000000001,Europe/Paris
LFLC,CLERMONT-FERRAND-AUVERGNE CLERMONT CCER,France,45.78611111111111,3.1625,Europe/Paris
LFLL,LYON SAINT-EXUPERY,France,45.72555555555556,5.0811111111111105,Europe/Paris
LFLN,SAINT-YAN,France,46.406388888888884,4.021111111111111,Europe/Paris
LFLP,ANNECY-MEYTHET,France,45.93083333333333,6.106388888888889,Europe/Paris
LFLS,GRENOBLE-ISERE,France,45.363055555555555,5.332777777777777,Europe/Paris
LFLW,AURILLAC,France,44.8975,2.4166666666666665,Europe/Paris
LFLX,CHATEAUROUX-DEOLS,France,46.86027777777778,1.7211111111111113,Europe/Paris
LFLY,LYON-BRON,France,45.72944444444445,4.938888888888889,Europe/Paris
LFMC,LE LUC-LE CANNET,France,43.38472222222222,6.3869444444444445,Europe/Paris
LFMD,CANNES-MANDELIEU,France,43.546388888888885,6.954166666666667,Europe/Paris
LFMH,SAINT-ETIENNE-LOIRE,France,45.534166666666664,4.2972222222222225,Europe/Paris
LFMI,ISTRES-LE TUBE; ISTRES CCER,France,43.522394444444444,4.924236111111111,Europe/Paris
LFMK,CARCASSONNE-SALVAZA,France,43.215833333333336,2.308611111111111,Europe/Paris
LFML,MARSEILLE-PROVENCE,France,43.43666666666666,5.215,Europe/Paris
LFMN,NICE-COTE D'AZUR,France,43.665277777777774,7.215,Europe/Paris
LFMO,ORANGE-CARITAT,France,44.14008888888889,4.868580555555556,Europe/Paris
LFMP,PERPIGNAN RIVESALTES,France,42.740833333333335,2.8697222222222223,Europe/Paris
LFMT,MONTPELLIER MEDITERRANEE,France,43.583333333333336,3.961388888888889,Europe/Paris
LFMU,BEZIERS-VIAS,France,43.32333333333334,3.3533333333333335,Europe/Paris
LFMV,AVIGNON-CAUMONT,France,43.906666666666666,4.901944444444445,Europe/Paris
LFMY,SALON DE PROVENCE,France,43.60290833333333,5.1081666666666665,Europe/Paris
LFOA,AVORD,France,47.05694444444444,2.638888888888889,Europe/Paris
LFOB,BEAUVAIS-TILLE,France,49.45444444444445,2.112777777777778,Europe/Paris
LFOC,CHATEAUDUN,France,48.05777777777777,1.3794444444444445,Europe/Paris
LFOE,EVREUX-FAUVILLE,France,49.02861111111111,1.2200000000000002,Europe/Paris
LFOH,LE HAVRE-OCTEVILLE,France,49.53388888888889,0.08805555555555555,Europe/Paris
LFOJ,ORLEANS-BRICY,France,47.98777777777778,1.7605555555555557,Europe/Paris
LFOK,CHALONS-VATRY,France,48.77333333333333,4.206111111111111,Europe/Paris
LFOP,ROUEN-VALLEE DE SEINE,France,49.39083333333333,1.183888888888889,Europe/Paris
LFOT,TOURS VAL DE LOIRE,France,47.43194444444444,0.7230555555555556,Europe/Paris
LFOV,LAVAL-ENTRAMMES,France,48.032222222222224,-0.7427777777777778,Europe/Paris
LFPB,PARIS-LE BOURGET,France,48.96944444444445,2.441388888888889,Europe/Paris
LFPC,CREIL,France,49.25361111111111,2.5191666666666666,Europe/Paris
LFPG,PARIS-CHARLES DE GAULLE,France,49.00972222222222,2.5477777777777777,Europe/Paris
LFPM,MELUN-VILLAROCHE,France,48.60527777777778,2.6708333333333334,Europe/Paris
LFPN,TOUSSUS-LE-NOBLE,France,48.749722222222225,2.111111111111111,Europe/Paris
LFPO,PARIS-ORLY,France,48.723333333333336,2.3794444444444447,Europe/Paris
LFPT,PONTOISE-CORMEILLES-EN-VEXIN,France,49.09666666666667,2.040833333333333,Europe/Paris
LFPV,VILLACOUBLAY-VELIZY,France,48.774166666666666,2.1913888888888886,Europe/Paris
LFQA,REIMS-PRUNAY,France,49.20861111111111,4.156666666666667,Europe/Paris
LFQB,TROYES-BARBEREY,France,48.32166666666667,4.016666666666667,Europe/Paris
LFQG,NEVERS-FOURCHAMBAULT,France,47.00361111111111,3.1108333333333333,Europe/Paris
LFQQ,LILLE-LESQUIN,France,50.56333333333333,3.0869444444444447,Europe/Paris
LFRB,BREST-BRETAGNE,France,48.447222222222216,-4.421666666666667,Europe/Paris
LFRC,CHERBOURG-MAUPERTUS,France,49.65083333333333,-1.475277777777778,Europe/Paris
LFRD,DINARD PLEURTUIT SAINT MALO,France,48.58777777777778,-2.08,Europe/Paris
LFRG,DEAUVILLE-NORMANDIE,France,49.36333333333334,0.16,Europe/Paris
LFRH,LORIENT-LANN-BIHOUE,France,47.760555555555555,-3.4400000000000004,Europe/Paris
LFRI,LA ROCHE SUR YON LES AJONCS,France,46.7025,-1.3816666666666666,Europe/Paris
LFRJ,LANDIVISIAU,France,48.530277777777776,-4.151666666666667,Europe/Paris
LFRK,CAEN-CARPIQUET,France,49.17333333333333,-0.45,Europe/Paris
LFRL,LANVEOC-POULMIC,France,48.2825,-4.443611111111111,Europe/Paris
LFRM,LE MANS-ARNAGE,France,47.948611111111106,0.2016666666666667,Europe/Paris
LFRN,RENNES SAINT JACQUES,France,48.07194444444445,-1.7322222222222223,Europe/Paris
LFRO,LANNION,France,48.754444444444445,-3.4719444444444445,Europe/Paris
LFRQ,QUIMPER-PLUGUFFAN,France,47.975,-4.167777777777778,Europe/Paris
LFRS,NANTES ATLANTIQUE,France,47.15694444444444,-1.607777777777778,Europe/Paris
LFRT,SAINT BRIEUC ARMOR,France,48.5375,-2.856666666666667,Europe/Paris
LFRV,VANNES-MEUCON,France,47.719166666666666,-2.7233333333333336,Europe/Paris
LFRZ,SAINT-NAZAIRE-MONTOIR,France,47.31055555555555,-2.1566666666666667,Europe/Paris
LFSB,BALE-MULHOUSE,France,47.59,7.529166666666667,Europe/Paris
LFSD,DIJON-LONGVIC,France,47.26583333333333,5.095,Europe/Paris
LFSI,SAINT-DIZIER-ROBINSON,France,48.63361111111111,4.908055555555556,Europe/Paris
LFSL,BRIVE SOUILLAC,France,45.03972222222222,1.4855555555555555,Europe/Paris
LFSN,NANCY-ESSEY,France,48.69222222222222,6.226111111111111,Europe/Paris
LFSO,NANCY-OCHEY,France,48.58318611111111,5.954525,Europe/Paris
