flight_number,dpt_airport_code,dst_airport_code,plane_type,schedule,dpt_time_utc,dst_time_utc
2385,ENBR,LSZS,PA34,MTWTFS-,21:47:00,04:17:00
2386,ENBR,EDDP,C500,M-W-FSS,20:04:00,22:24:00
2387,ENFL,EGPM,C500,-TWTFSS,21:39:00,22:27:00
2388,ENFL,LSZG,B733,-TW--S-,17:09:00,19:11:00
2389,ENFL,EPLL,PAY2,-TW--S-,18:17:00,21:35:00
2390,ENFL,LOXZ,PA34,-T-TF--,21:09:00,04:17:00
2391,ENFL,LOWZ,B733,M--TF--,16:22:00,18:28:00
2392,ENFL,ETNN,PAY2,-T--F-S,19:37:00,22:27:00
2393,ENKB,EDDW,PA34,M---F--,16:11:00,20:51:00
2394,ENKB,LFPO,B738,MT---SS,18:20:00,20:21:00
2395,ENKB,EFSA,PA34,M---FSS,21:49:00,02:21:00
2396,ENQA,LFVP,A320,M-WT--S,20:34:00,01:49:00
2397,ENQA,LIVP,C500,-T-T-SS,19:57:00,23:36:00
2398,ENQA,ENMS,PAY2,--W-FSS,21:59:00,23:44:00
2399,ENQA,LKCV,PAY2,--WTFSS,17:29:00,20:46:00
2400,ENSB,LRSB,A320,---TFS-,20:02:00,00:43:00
2401,ENSB,EYPA,B738,--W-F--,18:53:00,21:57:00
2402,ENSB,EISG,C500,-T-TF--,18:17:00,00:24:00
2403,ENSB,ETNT,B738,MTW-F-S,17:12:00,20:37:00
2404,ENSB,LRIA,C500,----FSS,21:47:00,05:21:00
2405,ENTC,LGRP,B738,M--T-SS,18:34:00,23:10:00
2406,ENTC,EGPM,B733,-T-T-SS,20:38:00,22:23:00
2407,ENTC,EGJA,PA34,--WTFSS,16:39:00,03:01:00
2408,ENTC,ENSD,A320,---TFSS,19:13:00,20:34:00
2409,ENTC,EGUW,PAY2,MT-T-SS,17:32:00,22:38:00
2410,ENTC,LHSN,B738,MTWTFS-,21:59:00,01:05:00
2411,EPLB,LECO,PAY2,----FS-,16:49:00,22:40:00
2412,EPLB,LICD,B738,-------,18:18:00,20:40:00
2413,EPLB,ENVD,A320,-T-TF-S,21:12:00,23:57:00
2414,EPLB,ENTO,B738,M-WTF-S,20:39:00,22:07:00
2415,EPLB,LIRE,A320,--WT-SS,21:55:00,23:38:00
2416,EPLB,LERT,B733,M-WTFSS,19:33:00,23:05:00
2417,EPLB,LYTV,A320,---T-SS,17:23:00,18:43:00
2418,ESDF,EVVA,B733,-T--F-S,20:38:00,21:09:00
2419,ESDF,ENHD,PA34,-TW--SS,17:51:00,20:43:00
2420,ESDF,EGNH,PAY2,-T-TF--,20:04:00,22:53:00
2421,ESDF,LEGT,PA34,MT--FSS,21:45:00,07:07:00
2422,ESDF,LTAN,PAY2,-TWTF-S,18:32:00,00:11:00
2423,ESMS,ETIH,PA34,----F-S,18:44:00,21:42:00
2424,ESMS,ETEB,PAY2,-T-TF--,21:55:00,23:37:00
2425,ESMS,LFPB,PA34,-TWTF--,17:37:00,21:57:00
2426,ESMS,EDLN,A320,M-W-F--,16:31:00,17:23:00
2427,ESMS,ENBO,A320,M--TFSS,19:28:00,21:09:00
2428,ESMS,LYTV,B733,--W----,20:57:00,22:51:00
2429,ESNZ,LXGB,C500,MTW--S-,21:41:00,04:49:00
2430,ESNZ,EGNX,PAY2,-T-T--S,16:23:00,19:52:00
2431,ESNZ,EPBY,PAY2,---TF-S,18:11:00,20:52:00
2432,ESNZ,ETNT,A320,-T---SS,21:02:00,22:31:00
2433,ESNZ,EIDW,B733,MT-T--S,17:11:00,19:14:00
2434,ESNZ,LFMV,PAY2,-T--F-S,19:45:00,01:00:00
2435,ESUT,EDDN,A320,MT--FS-,16:03:00,18:25:00
2436,ESUT,ENAL,PAY2,M---FS-,18:59:00,20:19:00
2437,ESUT,LFLN,B738,-T--FS-,21:37:00,00:24:00
2438,ETNH,ESSP,A320,---TFS-,18:24:00,19:13:00
2439,ETNH,EKSB,PAY2,--W--SS,21:59:00,22:10:00
2440,ETNH,ETAR,B738,M-----S,19:27:00,20:09:00
2441,ETSB,EKHR,B738,MT-TFS-,21:53:00,22:37:00
2442,ETSB,ETHF,B733,MTW-F-S,17:28:00,17:43:00
2443,ETSB,EHGR,PA34,--WT-SS,16:27:00,17:21:00
2444,ETSB,ESNO,PAY2,-TWT--S,20:25:00,00:16:00
2445,ETSB,LHUD,PA34,---TFSS,19:05:00,23:30:00
2446,LBWN,EGPA,C500,-T---SS,18:32:00,00:27:00
2447,LBWN,EHGG,C500,-TW--S-,20:55:00,01:03:00
2448,LBWN,LRTC,A320,M-W-FS-,19:49:00,20:06:00
2449,LBWN,ESKN,A320,-TW-FS-,16:24:00,18:50:00
2450,LBWN,LEBL,C500,M-W-F-S,17:51:00,22:27:00
2451,LBWN,LTCK,C500,-T-TF-S,19:15:00,21:59:00
2452,LEAL,LFRI,PA34,M--TF-S,17:28:00,21:22:00
2453,LEAL,LTAJ,C500,--W-F--,19:34:00,02:47:00
2454,LEAL,EFKK,PAY2,----FSS,21:56:00,05:33:00
2455,LEBG,LIVC,A320,MTWTFS-,16:39:00,18:10:00
2456,LEBG,LFBM,B733,MTW-F-S,21:42:00,22:06:00
2457,LEBG,LEAM,PA34,M---FS-,19:15:00,21:50:00
2458,LEIB,EDFH,B738,MT-T-SS,21:41:00,23:18:00
2459,LEIB,LFSL,B738,----F--,16:40:00,17:31:00
2460,LEIB,LRBM,A320,MT--FS-,19:41:00,22:18:00
2461,LEIB,LPPR,PA34,--WTFSS,18:55:00,22:39:00
2462,LEIB,EFPO,B738,-T-TFSS,20:27:00,23:59:00
2463,LEIB,EKSB,PAY2,M-WTFS-,17:41:00,22:09:00
2464,LEVT,EGHI,B733,-T-TF--,19:18:00,20:27:00
2465,LEVT,EKRK,C500,MTW--S-,21:45:00,01:35:00
2466,LEVT,ENFG,B738,-TWT-S-,17:49:00,20:29:00
2467,LFBZ,ENNA,B733,MTWT-SS,21:43:00,01:53:00
2468,LFBZ,LTAD,B738,--W-F--,18:58:00,22:29:00
2469,LFBZ,LFLP,B733,---T-S-,16:36:00,17:27:00
2470,LFLC,EDFM,A320,-T--F-S,19:11:00,19:56:00
2471,LFLC,EGYM,B733,--WT---,21:00:00,22:00:00
2472,LFLC,LIPF,B738,-T-TF--,20:16:00,21:06:00
2473,LFLC,LRBM,C500,MT---S-,16:33:00,19:56:00
2474,LFLC,LFMN,B738,MTWTFS-,18:37:00,19:07:00
2475,LFLC,EPKT,A320,----FSS,17:42:00,19:22:00
2476,LFLC,LFPN,PAY2,M-WT-SS,21:41:00,22:29:00
2477,LFML,EDFE,PA34,-TWTF--,18:03:00,21:16:00
2478,LFML,LRBM,B733,M----S-,21:42:00,23:35:00
2479,LFML,LFBE,PAY2,MTW-F-S,20:17:00,21:15:00
2480,LFOC,EGHQ,C500,-TW----,21:59:00,23:09:00
2481,LFOC,LIRX,PAY2,M------,20:01:00,22:11:00
2482,LFOC,LTCF,PA34,M-----S,18:31:00,08:36:00
2483,LFOC,EFJO,PA34,-TWT---,17:47:00,03:41:00
2484,LFOC,ENFL,B738,M-WTFS-,19:31:00,21:24:00
2485,LFOC,LTAU,A320,-TWTFSS,20:50:00,00:36:00
2486,LFOC,EGCN,A320,--WT-S-,16:46:00,17:35:00
2487,LFPG,LHPA,B733,M--T-S-,21:50:00,23:15:00
2488,LFPG,LHDC,PAY2,--WT-SS,17:58:00,21:19:00
2489,LFPG,ETNN,B738,MTWTFSS,20:11:00,20:38:00
2490,LFRS,LTAD,PAY2,---T---,19:02:00,01:45:00
2491,LFRS,LRTC,PAY2,-T-TF--,17:56:00,23:26:00
2492,LFRS,EHWO,A320,MTW-FSS,19:40:00,20:30:00
2493,LFRS,ESMS,A320,M--TFSS,16:39:00,18:27:00
2494,LFRS,EGVP,PAY2,--W-FSS,21:09:00,22:12:00
2495,LFRS,ENEK,PA34,MT-TFS-,20:13:00,00:47:00
2496,LFRS,EFKK,PAY2,--WT-SS,21:39:00,03:16:00
2497,LFSD,EYVI,PAY2,MTWTFSS,20:32:00,00:22:00
2498,LFSD,ESNG,B733,---T-S-,16:11:00,19:12:00
2499,LFSD,ENQA,A320,M-----S,18:56:00,20:52:00
2500,LFSD,LIRP,A320,-----SS,21:42:00,22:27:00
2501,LFSD,ESPE,PA34,MT-TF--,18:18:00,03:41:00
2502,LFSD,EDBC,C500,--WT---,19:50:00,21:19:00
2503,LGHI,LGZA,PAY2,----FSS,18:39:00,19:45:00
2504,LGHI,LIED,PA34,M--TF--,16:28:00,22:40:00
2505,LGHI,EPGD,PA34,M-WTFS-,17:03:00,00:51:00
2506,LGHI,LFBG,PA34,M-W----,20:47:00,06:27:00
2507,LGHI,LFMC,PA34,MT----S,17:44:00,01:01:00
2508,LGHI,LFST,B733,-TWTFS-,15:30:00,17:51:00
2509,LGHI,LDRI,PAY2,-TWTFSS,19:44:00,22:37:00
2510,LGLM,ETNS,PAY2,-TW---S,19:26:00,00:08:00
2511,LGLM,LGAL,A320,-T---SS,16:21:00,16:31:00
2512,LGLM,EFJO,C500,MT-T-SS,20:33:00,02:04:00
2513,LGLM,EFHK,C500,--W-F--,17:24:00,22:19:00
2514,LGLM,ENTC,A320,M---F-S,18:24:00,22:42:00
2515,LGLM,LSZC,B738,--WT-SS,15:31:00,17:27:00
2516,LHKE,LGKF,B738,M-WT---,21:37:00,22:50:00
2517,LHKE,LGSR,A320,MTWTFS-,20:50:00,22:28:00
2518,LHKE,LLBG,PAY2,M--T---,17:19:00,22:15:00
2519,LHKE,ENSH,B733,MT--FSS,16:19:00,19:20:00
2520,LHKE,LIRE,B738,MTWTFSS,18:29:00,19:30:00
2521,LHKE,ETSL,B738,-TWTF--,19:23:00,20:14:00
2522,LHKE,EDAC,B738,----F--,20:14:00,21:06:00
2523,LIBF,LFLN,C500,MTW---S,20:34:00,22:54:00
2524,LIBF,LFOC,C500,MT-T-SS,17:21:00,20:15:00
2525,LIBF,LIPE,PA34,M-WTFS-,16:16:00,18:18:00
2526,LIBF,ETSL,PA34,-TWTFSS,21:55:00,01:24:00
2527,LIBF,LYBE,PA34,---T-SS,19:42:00,21:57:00
2528,LIMA,LGKF,PAY2,M--TFSS,19:16:00,22:23:00
2529,LIMA,ETSI,B738,---TFSS,17:32:00,18:09:00
2530,LIMA,EGCC,C500,--W--S-,21:47:00,00:19:00
2531,LIPO,ESNN,B733,--W---S,21:42:00,00:10:00
2532,LIPO,LFRZ,C500,-T---SS,17:29:00,19:37:00
2533,LIPO,LGIR,PAY2,M----S-,20:05:00,00:02:00
2534,LIPO,EDSB,PAY2,-T-T---,19:03:00,20:01:00
2535,LIQO,LEAS,A320,-TWTF--,21:56:00,23:45:00
2536,LIQO,EGPN,PAY2,-TWT--S,20:07:00,00:30:00
2537,LIQO,LTBU,B738,-T--F--,19:11:00,20:54:00
2538,LIQO,EDVK,B733,-T-----,16:17:00,17:34:00
2539,LIRP,LFLL,B733,M---FSS,17:38:00,18:15:00
2540,LIRP,LFMN,PA34,---T-SS,19:43:00,20:47:00
2541,LIRP,LEAS,A320,-T-T-S-,21:59:00,23:42:00
2542,LIRP,LGKV,B738,-T---SS,19:00:00,20:30:00
2543,LIRP,LOWW,B738,-T-T-S-,21:08:00,21:59:00
2544,LIRP,LYTV,C500,M----SS,16:30:00,18:00:00
2545,LJPZ,LSZB,B738,-T----S,17:19:00,17:56:00
2546,LJPZ,LIRU,A320,MT---SS,16:23:00,16:54:00
2547,LJPZ,LIPY,A320,------S,18:45:00,19:01:00
2548,LJPZ,EDJA,A320,MTW-F--,21:53:00,22:23:00
2549,LJPZ,EDDE,B733,--WTFSS,20:05:00,20:54:00
2550,LKPD,LEBA,PA34,--W---S,18:58:00,03:48:00
2551,LKPD,LIRM,A320,---T--S,21:51:00,23:09:00
2552,LKPD,ETOU,A320,MT-T---,18:24:00,19:05:00
2553,LPFL,LFOH,A320,----F-S,18:41:00,22:10:00
2554,LPFL,LEAM,C500,--W---S,18:06:00,23:34:00
2555,LPFL,EEPU,PAY2,---T---,23:54:00,10:17:00
2556,LPOV,LMML,B733,--WT-SS,22:50:00,01:28:00
2557,LPOV,LFRZ,PAY2,MTW----,21:35:00,23:39:00
2558,LPOV,LZPP,A320,-TWT---,18:30:00,21:24:00
2559,LPOV,LGKV,C500,--W-F--,17:31:00,23:32:00
2560,LPOV,EDVK,PAY2,-TW-FS-,20:14:00,00:29:00
2561,LPOV,EBBR,A320,-TWT-S-,19:36:00,21:32:00
2562,LRAR,LIMS,PAY2,-TWT---,17:59:00,20:08:00
2563,LRAR,EGPL,A320,-T--F--,19:43:00,22:42:00
2564,LRAR,ESNL,PA34,----F-S,20:42:00,05:14:00
2565,LRSV,LFRK,A320,M-W-FSS,20:48:00,23:21:00
2566,LRSV,LIRZ,C500,--W----,16:14:00,18:49:00
2567,LRSV,EDDM,PA34,--WTFSS,19:43:00,00:15:00
2568,LRSV,LYBE,PAY2,M-WT-S-,18:04:00,19:24:00
2569,LTAC,EVVA,PAY2,--W---S,17:40:00,22:34:00
2570,LTAC,EEKE,B733,MT-T--S,14:57:00,17:39:00
2571,LTAC,LIPS,B733,MT-TFS-,15:36:00,17:53:00
2572,LTAC,LTFD,B738,----FSS,19:40:00,20:19:00
2573,LTAU,EGOV,A320,MTWTF--,14:41:00,19:06:00
2574,LTAU,EKYT,B738,-T-TFS-,16:39:00,20:03:00
2575,LTAU,LWSK,B733,-TWT---,18:23:00,19:56:00
2576,LTAU,LZIB,C500,M-WTF--,19:50:00,23:44:00
2577,LTCI,LHDC,A320,M-W---S,19:50:00,22:27:00
2578,LTCI,LKKU,A320,--WT-SS,18:55:00,21:59:00
2579,LTCI,LSZR,PA34,M-----S,17:49:00,05:53:00
2580,LTCI,LIPH,C500,MTW--SS,16:40:00,22:28:00
2581,LTCI,EGSS,B738,-TW-F--,15:46:00,20:14:00
2582,LTCU,LFRB,C500,MT-T---,15:54:00,23:57:00
2583,LTCU,LIQO,B733,MT---SS,19:13:00,22:22:00
2584,LTCU,ETNL,A320,----FS-,19:43:00,23:13:00
2585,LUBL,LIEA,B733,-T-T---,20:50:00,23:02:00
2586,LUBL,ENSR,B738,---TF-S,16:49:00,19:52:00
2587,LUBL,LOWS,A320,--WTF--,19:57:00,21:23:00
2588,LUBL,ETSL,C500,MT-TFS-,17:59:00,20:43:00
2589,EDLN,EDVE,PAY2,MTWT-S-,18:58:00,19:41:00
2590,EDLN,LFOE,PA34,-T----S,20:36:00,22:29:00
2591,EDLN,EGPK,PA34,MT--F--,20:02:00,23:41:00
2592,EDLN,EFUT,B738,MTWT---,18:04:00,20:06:00
2593,EDLN,EKSB,B738,--WT-S-,21:34:00,22:09:00
2594,EDLN,LTAZ,PAY2,MTW---S,16:09:00,22:13:00
2595,EDLN,LYTV,C500,M-----S,17:15:00,20:10:00
2596,EDLV,ETHN,B738,--WT-S-,17:10:00,17:37:00
2597,EDLV,EDDW,B733,-TW----,19:33:00,19:52:00
2598,EDLV,LPAZ,B738,---TFSS,22:00:00,01:37:00
2599,EDTL,ESOE,C500,--W--S-,21:43:00,00:32:00
2600,EDTL,LFLS,B738,-TW--SS,19:55:00,20:24:00
2601,EDTL,LIMH,C500,M-W-FSS,16:39:00,17:15:00
2602,EDTL,LEJR,PAY2,MTW---S,18:13:00,22:15:00
2603,EFRO,LRBM,B733,M--T--S,19:21:00,22:00:00
2604,EFRO,EFVR,C500,-TWTF--,20:37:00,21:42:00
2605,EFRO,EFOU,B733,--WT--S,17:35:00,17:49:00
2606,EFRO,LEAS,B738,--W-F-S,16:17:00,20:13:00
2607,EGBE,LFQA,B733,-TW---S,21:02:00,21:42:00
2608,EGBE,LIMG,B733,----FS-,19:53:00,21:21:00
2609,EGBE,LTBR,PAY2,M-WTFSS,17:50:00,00:13:00
2610,EGBE,LFBE,B733,M-WT---,23:00:00,00:05:00
2611,EGFF,EGOW,A320,---T---,20:19:00,20:38:00
2612,EGFF,EHAM,B733,M-WTF-S,19:31:00,20:14:00
2613,EGFF,LTBL,A320,-TW--SS,22:42:00,02:15:00
2614,EGFF,EPLB,A320,M-WTFS-,22:10:00,00:30:00
2615,EGFF,ESUT,PAY2,-T--F-S,17:24:00,21:54:00
2616,EGKK,EGVN,B733,MTW-F--,21:39:00,21:48:00
2617,EGKK,EGHI,B738,--W-FSS,18:36:00,18:43:00
2618,EGKK,EGNX,A320,---T--S,22:55:00,23:11:00
2619,EGKK,ENBL,B733,--W-F-S,20:20:00,21:51:00
2620,EGKK,LTCA,B738,---T--S,21:03:00,01:11:00
2621,EGKK,ESNZ,B733,M--T---,17:39:00,19:40:00
2622,EGKK,LFLX,B733,MTW----,19:35:00,20:13:00
2623,EGPD,EDDN,B738,MTW-FSS,22:37:00,00:08:00
2624,EGPD,LFBO,B733,-TW-FS-,18:05:00,20:01:00
2625,EGPD,LIVR,B733,-T--FS-,18:57:00,20:54:00
2626,EGPD,LFBH,PAY2,M----SS,20:50:00,23:44:00
2627,EGSS,EFIV,PAY2,M------,17:07:00,22:39:00
2628,EGSS,EDOP,PA34,MT-T-S-,19:44:00,23:04:00
2629,EGSS,LICA,B733,MT----S,22:55:00,01:19:00
2630,EGXC,EKTE,C500,MTW-FS-,22:40:00,23:37:00
2631,EGXC,EGPL,A320,---T-S-,17:49:00,18:41:00
2632,EGXC,EETN,PAY2,MT--F-S,20:17:00,00:15:00
2633,EGXC,LETO,C500,--WTF-S,21:53:00,00:58:00
2634,EGXC,LFSN,C500,M-W-F-S,18:38:00,20:05:00
2635,EHLW,EDNY,B733,--W-FSS,18:08:00,18:59:00
2636,EHLW,EGGP,B733,-----SS,21:16:00,22:00:00
2637,EHLW,ETSB,B738,-T-TF--,20:37:00,21:03:00
2638,EHLW,LFSB,PA34,----FS-,16:35:00,19:15:00
2639,EHLW,LTAP,A320,----FS-,21:51:00,01:14:00
2640,EIKY,LFRD,A320,--W-FS-,22:37:00,23:29:00
2641,EIKY,ESMK,A320,-TWT-S-,18:14:00,20:17:00
2642,EIKY,LFRS,B738,M---F--,19:30:00,20:29:00
2643,EIKY,LTAN,PA34,M-W--SS,22:00:00,12:59:00
2644,EKGC,LDSP,C500,MTW--SS,17:13:00,20:37:00
2645,EKGC,LFRM,C500,M------,19:18:00,21:16:00
2646,EKGC,EGNS,PAY2,MT-T-S-,22:50:00,00:19:00
2647,EKVD,EGJB,A320,-T--F-S,17:24:00,18:45:00
2648,EKVD,ENMS,C500,MTWT---,19:43:00,22:15:00
2649,EKVD,EGQM,B733,MTW--SS,21:33:00,22:26:00
2650,ENBO,LFRJ,A320,MT--FS-,20:50:00,23:51:00
2651,ENBO,LIMZ,A320,------S,18:00:00,21:18:00
2652,ENBO,LRTC,B733,-T-T-S-,17:27:00,20:44:00
2653,ENBO,ESNL,C500,---TF-S,19:35:00,20:22:00
2654,ENBO,LJPZ,C500,M-WT--S,16:46:00,22:01:00
2655,ENBO,EGPD,PA34,M-WT--S,19:03:00,00:54:00
2656,ENBO,EGEO,PAY2,---T-SS,21:39:00,01:22:00
2657,ENFG,LIMS,PAY2,----F-S,16:34:00,20:47:00
2658,ENFG,LTBL,C500,M-W--SS,19:09:00,01:11:00
2659,ENFG,ENSR,B733,-T--FS-,20:08:00,21:32:00
2660,ENFG,ENBN,B733,-T--FS-,21:32:00,22:11:00
2661,ENFG,LIVD,A320,----FSS,17:41:00,19:45:00
2662,ENMH,LGKL,B733,M-W-FSS,18:31:00,23:17:00
2663,ENMH,LIPQ,PAY2,M-----S,16:46:00,23:37:00
2664,ENMH,ESMK,C500,-T-T-SS,21:47:00,01:42:00
2665,ENMH,LELO,A320,----F--,19:29:00,00:07:00
2666,ENSF,LTCF,B733,--WT-SS,18:51:00,23:23:00
2667,ENSF,ENBV,B738,MTWT-SS,20:29:00,22:28:00
2668,ENSF,EGXT,PAY2,--WTFSS,21:42:00,23:59:00
2669,ENSF,ESDF,PA34,MT--FS-,17:57:00,21:54:00
2670,ENSF,LTAC,B738,-TW-FSS,22:56:00,02:49:00
2671,ENTO,LIVO,A320,M--TF--,19:01:00,20:52:00
2672,ENTO,LOWL,PA34,-TWT-S-,16:45:00,21:56:00
2673,ENTO,EHEH,A320,----FS-,20:17:00,21:28:00
2674,ENTO,LEMH,B733,M---FSS,21:48:00,00:34:00
2675,ENTO,ENAT,PA34,MT-----,18:14:00,23:51:00
2676,ENTO,LELO,PAY2,MTWTFSS,17:40:00,22:30:00
2677,EPGD,LFBY,PA34,---T--S,20:22:00,04:03:00
2678,EPGD,LFOP,C500,--W--SS,21:34:00,00:24:00
2679,EPGD,ETNH,A320,--WT-SS,17:45:00,18:30:00
2680,ESKN,LCRA,A320,-T---S-,18:58:00,22:45:00
2681,ESKN,EGNR,PA34,--W--SS,16:13:00,21:58:00
2682,ESKN,LDPL,B738,-TW--S-,20:27:00,22:22:00
2683,ESKN,ENSB,A320,-T--F--,17:21:00,20:09:00
2684,ESKN,LFLC,B733,--WTF--,19:33:00,21:43:00
2685,ESKN,LFCK,B738,-T--F--,21:34:00,00:00:00
2686,ESKN,LTBU,PAY2,M-WT-S-,18:05:00,23:03:00
2687,ESNQ,LOIH,B733,M--TF-S,16:35:00,19:33:00
2688,ESNQ,ESSB,PA34,MT--F--,21:11:00,01:09:00
2689,ESNQ,LIPU,C500,M------,17:34:00,23:04:00
2690,ESNQ,EFOU,A320,-T-T--S,18:43:00,19:14:00
2691,ESNQ,LUBL,C500,-TW--SS,19:58:00,00:52:00
2692,ESNQ,LTCN,PAY2,-TW-F--,21:46:00,06:03:00
2693,ESPE,EGPI,B738,-TWTF--,21:32:00,23:46:00
2694,ESPE,ETNW,B738,MTWT-S-,16:39:00,18:38:00
2695,ESPE,LFSO,PAY2,M-WT--S,17:46:00,22:42:00
2696,ESPE,LTAU,B738,--W-FSS,20:32:00,00:26:00
2697,ESPE,EPWA,B733,MTWTF--,18:37:00,20:33:00
2698,ESPE,LFKB,PAY2,-T-TFSS,19:44:00,02:02:00
2699,ETHE,LEBZ,PAY2,MTWTF-S,20:51:00,01:12:00
2700,ETHE,LDSB,A320,MTW---S,16:43:00,18:17:00
2701,ETHE,LFBO,PA34,--W-FSS,17:15:00,21:40:00
2702,ETHE,LOAV,PAY2,MTW-FS-,19:19:00,21:12:00
2703,ETHE,LSZR,A320,MTW---S,21:48:00,22:31:00
2704,ETHE,ESDF,B738,MT-TFSS,18:49:00,19:39:00
2705,ETSH,EGNM,A320,-TW--SS,17:25:00,18:45:00
2706,ETSH,EIDW,B733,-TWTFSS,21:18:00,22:58:00
2707,ETSH,ENSB,B738,M-----S,16:23:00,20:01:00
2708,ETSH,EKGC,B733,--W-F-S,21:56:00,22:49:00
2709,ETSH,LGBL,B738,----F-S,19:38:00,21:35:00
2710,ETSH,EDBC,B733,--WT---,20:42:00,20:52:00
2711,ETSH,EEPU,B733,----FSS,18:26:00,19:44:00
2712,EYKA,EHEH,A320,-T-----,20:38:00,22:19:00
2713,EYKA,EDDK,B738,M-WT--S,18:42:00,20:13:00
2714,EYKA,EIDL,A320,M---F--,17:42:00,20:21:00
2715,EYKA,LIEA,B738,MTWTFSS,16:18:00,18:44:00
2716,EYKA,ETAD,B738,-T-T--S,19:57:00,21:33:00
2717,EYKA,LEAO,B733,-TW-FS-,15:11:00,18:38:00
2718,LCLK,EFMI,PAY2,MT----S,18:59:00,02:04:00
2719,LCLK,EGXS,A320,M----SS,20:47:00,01:07:00
2720,LCLK,LFMT,B738,M-WTF-S,17:00:00,20:21:00
2721,LCLK,EGCC,B738,M---F--,15:07:00,19:23:00
2722,LDSP,LOWK,B738,-TWT-SS,19:01:00,19:29:00
2723,LDSP,LGKC,C500,M--T-SS,20:10:00,22:19:00
2724,LDSP,EFTP,PAY2,-TW-FS-,16:55:00,21:44:00
2725,LDSP,ENSR,A320,MTW--S-,18:07:00,21:54:00
2726,LDSP,LROD,B738,M-WTF-S,21:55:00,22:39:00
2727,LDSP,LFOV,PAY2,--W--S-,20:43:00,00:02:00
2728,LDSP,LTAL,PA34,M--TFSS,16:05:00,22:09:00
2729,LEBL,LDOS,PA34,-T--F-S,18:03:00,00:00:00
2730,LEBL,LFLN,A320,MTW-FSS,21:44:00,22:30:00
2731,LEBL,EGFF,PA34,M-WT-S-,17:31:00,22:30:00
2732,LEBL,ESPE,C500,M-WT-S-,21:09:00,03:33:00
2733,LEBL,EGEO,B733,-T-TFSS,19:31:00,21:45:00
2734,LELN,EPZG,B738,M--TFS-,16:35:00,18:57:00
2735,LELN,LJCE,PA34,-T--F--,19:51:00,03:02:00
2736,LELN,LGZA,PA34,-TWTF--,21:45:00,07:22:00
2737,LELN,EHWO,A320,--WT---,18:41:00,20:17:00
2738,LELN,LEBG,PAY2,-TW-F-S,17:29:00,17:53:00
2739,LELN,LEVX,C500,M---FSS,20:29:00,21:02:00
2740,LERS,EGPM,B733,M-W-F-S,19:14:00,21:57:00
2741,LERS,LGZA,PA34,MTWT-S-,20:03:00,03:16:00
2742,LERS,ESSB,B733,-TW-FSS,17:11:00,20:08:00
2743,LERS,EGVP,PA34,--WTFS-,17:52:00,22:34:00
2744,LERS,EBDT,B738,MTW--S-,16:41:00,18:05:00
2745,LERS,LFRN,PA34,M---F-S,21:31:00,00:52:00
2746,LERS,EGMD,PA34,MTW--SS,16:05:00,20:37:00
2747,LFBG,EFKS,A320,--WT-S-,19:54:00,23:36:00
2748,LFBG,LTFH,C500,M-W----,17:44:00,00:13:00
2749,LFBG,EDVK,C500,M--T--S,21:38:00,23:43:00
2750,LFCK,ETIH,PAY2,---TFSS,21:56:00,00:13:00
2751,LFCK,LRTR,PAY2,--WTFSS,20:18:00,23:54:00
2752,LFCK,LPAZ,PAY2,----FS-,16:31:00,22:14:00
2753,LFCK,EBOS,A320,M---F--,17:20:00,18:26:00
2754,LFMC,EGPK,B733,MT-T-SS,21:54:00,23:52:00
2755,LFMC,EKBI,PAY2,MTW---S,16:40:00,19:56:00
2756,LFMC,EGCN,B733,-----SS,18:53:00,20:27:00
2757,LFMV,ESSA,PA34,---TF-S,21:41:00,05:50:00
2758,LFMV,LIRT,B738,M-WTF-S,20:42:00,21:49:00
2759,LFMV,LTAY,B733,-----S-,19:00:00,21:45:00
2760,LFMV,EGCN,B738,-TWTFSS,17:20:00,18:45:00
2761,LFOV,LICG,B733,M--TF--,20:26:00,22:29:00
2762,LFOV,LFMK,PA34,M-W---S,19:44:00,22:10:00
2763,LFOV,LROD,C500,-TWTF--,21:25:00,01:06:00
2764,LFOV,LIMC,A320,-T----S,21:59:00,22:59:00
2765,LFOV,EGJJ,PAY2,-TWT---,18:11:00,18:35:00
2766,LFOV,LFPT,A320,-------,16:49:00,17:08:00
2767,LFRI,LXGB,PAY2,M---FSS,19:16:00,22:08:00
2768,LFRI,LFLB,C500,-TW--S-,21:44:00,22:59:00
2769,LFRI,EFTP,PAY2,MTW--SS,19:49:00,01:12:00
2770,LFRI,LFOJ,B733,-T----S,16:39:00,17:00:00
2771,LFRI,EPKT,B738,M-WTF--,20:40:00,22:35:00
2772,LFRI,LEBB,B733,M-W-FSS,18:28:00,18:58:00
2773,LFRI,ENSS,PAY2,-T-T---,17:21:00,00:47:00
2774,LFSB,LGIO,PAY2,--WT---,18:48:00,22:03:00
2775,LFSB,LTAY,B733,MT-TFSS,19:26:00,22:05:00
2776,LFSB,EKGC,B738,M--T---,20:07:00,21:14:00
2777,LFSB,LGAV,A320,M--TFS-,21:49:00,00:02:00
2778,LFSB,LIEB,PA34,MTWT---,16:35:00,20:12:00
2779,LFTH,LIVO,B738,M-----S,18:40:00,19:32:00
2780,LFTH,LFBL,C500,MTWT--S,16:58:00,18:03:00
2781,LFTH,ENCN,B738,-TW---S,21:07:00,23:12:00
2782,LFTH,LGHI,C500,-TWT-SS,21:47:00,01:36:00
